time,roll,pitch,yaw
6.320000,90.000000,-53.790881,0.000000
6.340000,90.000000,-53.813547,0.000000
6.360000,90.000000,-53.836054,0.000000
6.380000,90.000000,-53.858401,0.000000
6.400000,90.000000,-53.880591,0.000000
6.420000,90.000000,-53.902624,0.000000
6.440000,90.000000,-53.924500,0.000000
6.460000,90.000000,-53.946222,0.000000
6.480000,90.000000,-53.967789,0.000000
6.500000,90.000000,-53.989202,0.000000
6.520000,90.000000,-54.010463,0.000000
6.540000,90.000000,-54.031572,0.000000
6.560000,90.000000,-54.052530,0.000000
6.580000,90.000000,-54.073338,0.000000
6.600000,90.000000,-54.093997,0.000000
6.620000,90.000000,-54.114508,0.000000
6.640000,90.000000,-54.134871,0.000000
6.660000,90.000000,-54.155087,0.000000
6.680000,90.000000,-54.175157,0.000000
6.700000,90.000000,-54.195081,0.000000
6.720000,90.000000,-54.214862,0.000000
6.740000,90.000000,-54.234498,0.000000
6.760000,90.000000,-54.253992,0.000000
6.780000,90.000000,-54.273344,0.000000
6.800000,90.000000,-54.292554,0.000000
6.820000,90.000000,-54.311624,0.000000
6.840000,90.000000,-54.330554,0.000000
6.860000,90.000000,-54.349345,0.000000
6.880000,90.000000,-54.367997,0.000000
6.900000,90.000000,-54.386512,0.000000
6.920000,90.000000,-54.404889,0.000000
6.940000,90.000000,-54.423131,0.000000
6.960000,90.000000,-54.441236,0.000000
6.980000,90.000000,-54.459207,0.000000
7.000000,90.000000,-54.477044,0.000000
7.020000,90.000000,-54.494748,0.000000
7.040000,90.000000,-54.512318,0.000000
7.060000,90.000000,-54.529757,0.000000
7.080000,90.000000,-54.547064,0.000000
7.100000,90.000000,-54.564240,0.000000
7.120000,90.000000,-54.581286,0.000000
7.140000,90.000000,-54.598203,0.000000
7.160000,90.000000,-54.614990,0.000000
7.180000,90.000000,-54.631650,0.000000
7.200000,90.000000,-54.648182,0.000000
7.220000,90.000000,-54.664587,0.000000
7.240000,90.000000,-54.680866,0.000000
7.260000,90.000000,-54.697019,0.000000
7.280000,90.000000,-54.713047,0.000000
7.300000,90.000000,-54.728951,0.000000
7.320000,90.000000,-54.744731,0.000000
7.340000,90.000000,-54.760387,0.000000
7.360000,90.000000,-54.775921,0.000000
7.380000,90.000000,-54.791333,0.000000
7.400000,90.000000,-54.806624,0.000000
7.420000,90.000000,-54.821794,0.000000
7.440000,90.000000,-54.836843,0.000000
7.460000,90.000000,-54.851773,0.000000
7.480000,90.000000,-54.866583,0.000000
7.500000,90.000000,-54.881275,0.000000
7.520000,90.000000,-54.895849,0.000000
7.540000,90.000000,-54.910306,0.000000
7.560000,90.000000,-54.924646,0.000000
7.580000,90.000000,-54.938869,0.000000
7.600000,90.000000,-54.952977,0.000000
